"","cia_ano","ano","cd_cvm","ativo_total","ativo_circulante","ativo_nao_circulante","passivo_total","passivo_circulante","passivo_nao_circulante","patrimonio_liquido","receitas","resultado_operacional","lucro_liquido","fc_operacional","fc_investimento","fc_financiamento","fc_diferenca","liquidez_geral","liquidez_corrente","prop_capitalterceiros","endividamento_geral","margem_operacional","margem_liquida","roe","fluxocaixa_livre"
"1575","015458_2014",2014-12-31,"015458",267345,147908,261418,267345,276388,77868,NA,863873,-3468,-27602,NA,NA,NA,NA,1.15545255408518,0.535146243686412,NA,0.865461759086889,-0.00401447898012787,-0.0319514558274191,NA,NA
"1576","006815_2014",2014-12-31,"006815",207418,1450,274064,207418,31340,903845,NA,8342,-20981,-55211,NA,NA,NA,NA,0.294609088041404,0.0462667517549458,NA,3.39432841888252,-2.5151042915368,-6.61843682570127,NA,NA
"1577","020524_2014",2014-12-31,"020524",4880080,3211480,2446999,4880080,1017430,1551605,2419495,2205895,530912,273897,NA,NA,NA,NA,2.20256983653395,3.15646285248125,0.514988383351408,0.454015116076246,0.2406787267753,0.124165928115345,0.113204201703248,NA
"1578","020346_2014",2014-12-31,"020346",1828215,1521627,889652,1828215,782674,478600,688851,3449124,-40724,-52388,NA,NA,NA,NA,1.91178046958869,1.94413893907297,0.646765720146145,0.523072610013192,-0.0118070559365219,-0.0151887841666464,-0.0760512795945713,NA
"1579","004774_2014",2014-12-31,"004774",276996,267270,14461,276996,180155,94392,49588,12343,23307,9917,NA,NA,NA,NA,1.026166740121,1.48355582692681,0.847014361300076,0.974500498702663,1.88827675605606,0.803451348942721,0.199987900298459,NA
"1580","014826_2014",2014-12-31,"014826",45500000,35282000,38478000,45500000,23848000,8515000,14482000,65525000,6500000,1760000,NA,NA,NA,NA,2.27914593826283,1.47945320362295,0.690852812466645,0.438760845986985,0.0991987790919496,0.0268599771079741,0.121530175390139,NA
"1581","022470_2014",2014-12-31,"022470",5290037,3808092,3866091,5290037,2831448,1969813,754467,9779385,621114,128556,NA,NA,NA,NA,1.59836822034878,1.3449274011036,0.864200155227182,0.625638064664343,0.0635125828464673,0.0131456119173138,0.170393138467289,NA
"1582","020877_2014",2014-12-31,"020877",5052055,3254595,2104007,5052055,1253496,2050227,1779016,1845730,660301,210757,NA,NA,NA,NA,1.62198888950436,2.59641434835053,0.649988716713567,0.61652703447653,0.357745173996197,0.114186256928153,0.118468299329517,NA
"1583","021440_2014",2014-12-31,"021440",3381678,1455764,4807707,3381678,781836,880947,1803791,765717,90161,-4477,NA,NA,NA,NA,3.76686013749238,1.86198128507769,0.479661764035616,0.265473089920908,0.117747157239555,-0.00584680763258488,-0.00248199486525878,NA
"1584","012190_2014",2014-12-31,"012190",754983,429988,739296,754983,396116,440281,NA,1152727,11436,-57504,NA,NA,NA,NA,1.39800118843085,1.08551030506215,NA,0.715306974182491,0.00992082253647221,-0.0498851853040659,NA,NA
"1585","019836_2014",2014-12-31,"019836",27103712,4948580,44863325,27103712,2545209,12109230,12449273,8146863,2018055,643292,NA,NA,NA,NA,3.39910009519982,1.94427255286305,0.540680147427777,0.29419551410451,0.247709455774572,0.0789619268177211,0.0516730575351669,NA
"1586","011762_2014",2014-12-31,"011762",1271514,760071,1023300,1271514,595966,692032,61009,1267127,-38559,-72794,NA,NA,NA,NA,1.38460696367541,1.27535966816899,0.954774882561766,0.722226614652812,-0.0304302567935179,-0.0574480695305206,-1.19316822108214,NA
"1587","021334_2014",2014-12-31,"021334",95778,36817,121946,95778,37125,33659,25971,44411,-3865,-6024,NA,NA,NA,NA,2.24292212929476,0.991703703703704,0.731579763319725,0.445846954265163,-0.0870279885613924,-0.13564207065817,-0.231951022294097,NA
"1588","020494_2014",2014-12-31,"020494",4910968,1121760,8254389,4910968,511373,1920209,2493805,577166,618070,230709,NA,NA,NA,NA,3.85598717213732,2.19362383231027,0.493683440509345,0.259336962328564,1.07087042549284,0.399727288163197,0.0925128468344558,NA
"1589","020516_2014",2014-03-31,"020516",5038396,1414016,7624211,5038396,693970,2325123,2075952,1533675,432395,135001,NA,NA,NA,NA,2.99368949548755,2.03757511131605,0.592554727190829,0.334035978516583,0.281933916898952,0.0880245162762645,0.0650308870339969,NA
"1590","013471_2014",2014-12-31,"013471",818263,174162,1259138,818263,332542,261009,260214,658343,8133,-76253,NA,NA,NA,NA,2.41478828272549,0.523729333437581,0.695215896646033,0.414114979418126,0.0123537426539053,-0.11582564104122,-0.293039575118941,NA
"1591","022020_2014",2014-12-31,"022020",7489311,3226440,9851795,7489311,1871356,4642287,1044879,5539194,571239,72440,NA,NA,NA,NA,2.00782189014657,1.72411876735373,0.861761466064397,0.498052145415647,0.103126736489099,0.0130777149166467,0.0693286016849798,NA
"1592","019992_2014",2014-12-31,"019992",2143866,1854061,1811607,2143866,379611,659649,1118062,1772447,707334,262798,NA,NA,NA,NA,3.52719050093336,4.88410767864999,0.4817361525076,0.283511763749472,0.399072017386133,0.148268467265876,0.235047788047532,NA
"1593","012530_2014",2014-12-31,"012530",289621,105436,312640,289621,73335,191718,109263,101639,-101689,-38672,NA,NA,NA,NA,1.57732981705546,1.43773096065999,0.708099573622287,0.633982816521398,-1.00049193715011,-0.380483869380848,-0.353935000869462,NA
"1594","005770_2014",2014-12-31,"005770",1940295,444553,2945294,1940295,445245,352879,1162474,1114668,145953,27382,NA,NA,NA,NA,4.24726859485494,0.998445799503644,0.407081920924126,0.235445434557961,0.130938539547201,0.0245651620033947,0.0235549354222116,NA
"1595","007510_2014",2014-12-31,"007510",1288996,868084,960390,1288996,353379,295555,644161,648611,21914,7670,NA,NA,NA,NA,2.81765788200341,2.45652401529236,0.501845572057737,0.354904691015568,0.0337860443316564,0.011825269691695,0.0119069611479118,NA
"1596","001694_2014",2014-12-31,"001694",205123,336549,33628,205123,9280,20250,182143,32648,18249,11686,NA,NA,NA,NA,12.5356247883508,36.2660560344828,0.139507636779372,0.0797726493001996,0.558962264150943,0.35793923058074,0.0641583810522501,NA
"1597","020125_2014",2014-12-31,"020125",1102673,412602,1613175,1102673,252147,575899,644248,1156121,561606,194992,NA,NA,NA,NA,2.44645466556206,1.63635498340254,0.562418919047418,0.408754764221333,0.485767493194916,0.168660546776678,0.302666054066136,NA
"1598","014346_2014",2014-12-31,"014346",6187370,5124075,3109319,6187370,3628924,623192,2133208,9659403,2029674,713908,NA,NA,NA,NA,1.93630512431928,1.41200945514428,0.665920163174179,0.516447530629531,0.21012416605871,0.0739080872803423,0.334664036512145,NA
"1599","021199_2014",2014-12-31,"021199",25579362,47298,25532064,25579362,20454602,1481234,3643526,6889029,81824,82515,NA,NA,NA,NA,1.16609925420668,0.00231234027433044,0.857559934450281,0.857559934450281,0.0118774358476354,0.011977740259186,0.0226470183004046,NA
"1600","009393_2014",2014-12-31,"009393",4964224,3373968,4218670,4964224,2979542,974118,1204232,4734359,274857,123881,NA,NA,NA,NA,1.92040741996024,1.13237806347418,0.766526325095601,0.520722837042936,0.0580558001621761,0.026166372258631,0.102871373622358,NA
"1601","008575_2014",2014-12-31,"008575",2545829,1382812,2844251,2545829,599518,824334,1345280,2332980,540942,196665,NA,NA,NA,NA,2.96875166801044,2.3065395868014,0.514187117118288,0.336841916006456,0.231867397062984,0.0842977650901422,0.146188897478592,NA
"1602","010472_2014",2014-12-31,"010472",1871799,1719766,774845,1871799,1053068,369446,472518,2275315,65572,5747,NA,NA,NA,NA,1.75366358433028,1.63310061648441,0.750654342512422,0.570234798130851,0.028818866838218,0.00252580411942962,0.0121624996296437,NA
"1603","008672_2014",2014-12-31,"008672",5831708,1457170,9715679,5831708,483244,2215957,3164741,577568,-469481,-348168,NA,NA,NA,NA,4.13931715348357,3.0153918103484,0.460304859768395,0.24158574057521,-0.812858399357305,-0.602817330600033,-0.110014689985689,NA
"1604","012793_2014",2014-12-31,"012793",25593980,3722244,38091176,25593980,2099230,9023627,14615705,7083603,1678505,162552,NA,NA,NA,NA,3.75923380117177,1.77314729686599,0.432147569083308,0.266011653674825,0.236956390695526,0.0229476440167525,0.0111217351472269,NA
"1605","009067_2014",2014-12-31,"009067",28467899,10385944,38784652,28467899,3091193,15394735,10537406,7265360,854057,-231698,NA,NA,NA,NA,2.65989329829695,3.35984974086057,0.636933303389611,0.375954930462913,0.117551917592521,-0.0318907803605052,-0.0219881439511774,NA
"1606","003654_2014",2014-12-31,"003654",1612515,208646,2748591,1612515,93943,704142,820268,269185,93986,33480,NA,NA,NA,NA,3.70541608976487,2.22098506541201,0.493146427262779,0.269875224745261,0.349150212679013,0.124375429537307,0.0408159284526521,NA
"1607","000906_2014",2014-12-31,"000906",930451016,65430300,865020716,930451016,760698590,87460621,82291805,99723519,19330791,15416478,NA,NA,NA,NA,1.09702400673451,0.0860134366753592,0.911557079754965,0.911557079754965,0.193843851418841,0.154592198055105,0.187339164574164,NA
"1608","001384_2014",2014-12-31,"001384",13826801,8473,13818328,13826801,12408508,169961,1248332,1359210,87215,66080,NA,NA,NA,NA,1.09924355658864,0.00068283793668022,0.909716499138159,0.909716499138159,0.0641659493382185,0.0486164757469412,0.0529346359782494,NA
"1609","021881_2014",2014-12-31,"021881",3209768,1522708,4323424,3209768,265081,1392057,1572964,1678900,337733,85802,NA,NA,NA,NA,3.52784861610801,5.74431211591928,0.513029619498084,0.283458875030533,0.20116326165942,0.0511060813627971,0.0545479743973797,NA
"1610","001520_2014",2014-12-31,"001520",789837,401875,808767,789837,307825,217533,337133,478936,19778,7392,NA,NA,NA,NA,2.30441337145337,1.30553073986843,0.609117080642001,0.433949920785831,0.0412957054804817,0.0154342125043847,0.0219260647874874,NA
"1611","019348_2014",2014-12-31,"019348",1127203000,17527000,1109676000,1127203000,797154000,229432000,100617000,129035000,28808000,21861000,NA,NA,NA,NA,1.09801127231425,0.0219869686409401,0.910737462551111,0.910737462551111,0.223257255783315,0.169419149843066,0.21726944750887,NA
"1612","020680_2014",2014-12-31,"020680",3968846,131471,3837375,3968846,2970552,338370,659924,533803,75247,46999,NA,NA,NA,NA,1.19943776250997,0.0442581042176673,0.833723959055101,0.833723959055101,0.14096398858755,0.0880455898524362,0.071218807014141,NA
"1613","014320_2014",2014-12-31,"014320",30484062,10355023,44058110,30484062,4769426,8701811,18761615,11741629,890665,208479,NA,NA,NA,NA,4.03920835183881,2.17112562392204,0.417934999980765,0.247573265079223,0.0758553178609203,0.0177555431192725,0.0111119964885752,NA
"1614","004723_2014",2014-12-31,"004723",44050,33949,42849,44050,12892,28356,15747,45025,19246,8341,NA,NA,NA,NA,1.86185996896819,2.63333850449891,0.72371260636898,0.537097320242715,0.427451415880067,0.185252637423654,0.529688194576745,NA
"1615","020885_2014",2014-12-31,"020885",5522686,42862,5479824,5522686,4649254,187894,685538,761715,-3842,-2804,NA,NA,NA,NA,1.14172359415093,0.00921911343196134,0.875868734887336,0.875868734887336,-0.00504388124167175,-0.00368116684061624,-0.00409021819359394,NA
"1616","008397_2014",2014-12-31,"008397",417625,210803,413524,417625,76022,520157,NA,449941,-58076,-44355,NA,NA,NA,NA,1.04721400787347,2.77292099655363,NA,0.954914652097378,-0.12907470090523,-0.0985795915464472,NA,NA
"1617","016306_2014",2014-12-31,"016306",6791026,3487192,5293517,6791026,3155345,1945496,1841769,1617041,-918473,-608812,NA,NA,NA,NA,1.72142378090201,1.10516979918202,0.73471518636363,0.580914479684955,-0.567996111415852,-0.376497565615219,-0.33055828391074,NA
"1618","009040_2014",2014-12-31,"009040",685774,327986,707668,685774,226252,185851,289588,543254,47485,17191,NA,NA,NA,NA,2.51309502721407,1.44964906387568,0.5872998228565,0.39791571316289,0.0874084682303306,0.0316444977855662,0.0593636476649585,NA
"1619","010456_2014",2014-12-31,"010456",3646566,2455465,3100016,3646566,995623,588478,2100904,3711162,627384,286528,NA,NA,NA,NA,3.50702448896882,2.46625981922876,0.429877571400853,0.285142006605729,0.169053250706921,0.0772070850046428,0.136383195043657,NA
"1620","004448_2014",2014-12-31,"004448",167722,2132,331036,167722,9520,6225966,NA,59,-683781,-681078,NA,NA,NA,NA,0.0534309595114158,0.223949579831933,NA,18.7157410075397,-11589.5084745763,-11543.6949152542,NA,NA
"1621","008427_2014",2014-12-31,"008427",230639,134372,125636,230639,386994,138610,NA,210814,-4843,-25393,NA,NA,NA,NA,0.494684210926857,0.347219853537781,NA,2.02149164641088,-0.0229728575901031,-0.120452152134109,NA,NA
"1622","002100_2014",2014-12-31,"002100",271780,190350,173346,271780,165089,77169,30735,283864,59655,13986,NA,NA,NA,NA,1.5012754996739,1.15301443463829,0.887414695614906,0.666100259557433,0.210153453766592,0.0492700729927007,0.455051244509517,NA
"1623","005762_2014",2014-12-31,"005762",897864,408818,997379,897864,221252,266684,514808,978154,257880,85160,NA,NA,NA,NA,2.88192918743442,1.8477482689422,0.486600767493996,0.346989788770706,0.263639467813862,0.087061955479403,0.16542089478019,NA
"1624","011932_2014",2014-12-31,"011932",6289024,2975008,8010458,6289024,2237802,2846092,1604503,5911677,578946,118032,NA,NA,NA,NA,2.16083694900012,1.329433077636,0.760106494874631,0.462783645227248,0.0979326170898715,0.0199659081509359,0.0735629662269251,NA
"1625","012823_2014",2014-12-31,"012823",434671,94373,696315,434671,30164,148276,268770,68443,21142,7499,NA,NA,NA,NA,4.43111409997758,3.12866330725368,0.399007177835916,0.225676878870047,0.308899376123197,0.109565623949856,0.0279011794471109,NA
"1626","022055_2014",2014-12-31,"022055",2968588,2026829,2354806,2968588,930395,937031,1155878,3344593,251118,51082,NA,NA,NA,NA,2.34635000262393,2.17846076128956,0.6176772167139,0.426193875117393,0.0750817812511119,0.0152730093018792,0.0441932453078958,NA
"1627","011975_2014",2014-12-31,"011975",156298,122710,100834,156298,53675,69923,45200,332742,25790,7076,NA,NA,NA,NA,1.80863768022136,2.28616674429436,0.732224315453975,0.552902336900118,0.0775074983019877,0.021265725396854,0.156548672566372,NA
"1628","001562_2014",2014-12-31,"001562",136888,101115,77314,136888,39213,21246,82039,116297,35528,12382,NA,NA,NA,NA,2.95123968309102,2.57860913472573,0.424279639012477,0.338840659309866,0.305493692872559,0.106468782513736,0.150928217067492,NA
"1629","019623_2014",2014-12-31,"019623",4609536,1705173,6431743,4609536,812059,1085187,2772166,2697573,396421,82647,NA,NA,NA,NA,4.28880387677718,2.09981417606356,0.406313685748869,0.233165243441127,0.146954688529282,0.0306375397440588,0.0298131497175855,NA
"1630","007617_2014",2014-12-31,"007617",48594000,7480000,84957000,48594000,3253000,4346000,42239000,5021000,16586000,8161000,NA,NA,NA,NA,12.16436373207,2.29941592376268,0.152474015811228,0.0822073412161797,3.30332603067118,1.62537343158733,0.193210066526196,NA
"1631","003190_2014",2014-12-31,"003190",11915788,4068838,14661716,11915788,3155916,6333717,2964826,4889415,3354523,1717985,NA,NA,NA,NA,1.97379118876357,1.28927322526962,0.761946624899564,0.506639205652967,0.686078600405161,0.351368210716415,0.579455590311202,NA
"1632","022993_2014",2014-12-31,"022993",9189025,196385,8992640,9189025,7559001,394400,1235624,1398303,338642,208530,NA,NA,NA,NA,1.15535794058416,0.025980284960936,0.865532632678657,0.865532632678657,0.242180700463347,0.149130767794963,0.168764931726804,NA
"1633","020567_2014",2014-12-31,"020567",10279356,402583,9876773,10279356,8810047,206889,1262420,943145,87608,95761,NA,NA,NA,NA,1.14000542978236,0.0456958969685406,0.87718880443483,0.87718880443483,0.0928892163983269,0.10153369842389,0.0758551036897388,NA
"1634","020796_2014",2014-12-31,"020796",18641950,1927082,16714868,18641950,13925025,2208051,2508874,2846995,398929,270532,NA,NA,NA,NA,1.15551119947616,0.138389841310877,0.865417834507656,0.865417834507656,0.140122831265949,0.0950237004279951,0.107830046467061,NA
"1635","020451_2014",2014-12-31,"020451",1975190,1783648,681037,1975190,574361,522016,917941,714750,185936,77487,NA,NA,NA,NA,2.24802691045142,3.10544761918027,0.54429191418634,0.444834532607615,0.260141308149703,0.108411332633788,0.0844139220276684,NA
"1636","020702_2014",2014-12-31,"020702",1531576,1143224,522211,1531576,975613,599528,81513,158324,-383100,-233352,NA,NA,NA,NA,1.05732439191158,1.17180070376266,0.950796605688333,0.945783534031649,-2.41972158358808,-1.47388898714029,-2.862758087667,NA
"1637","020931_2014",2014-12-31,"020931",7224461,5865963,6515374,7224461,1948539,4821153,480553,6987230,173958,-418218,NA,NA,NA,NA,1.82893653064275,3.01044166937382,0.933719067424618,0.546765829893815,0.0248965612982541,-0.0598546205005417,-0.870284859318327,NA
"1638","021032_2014",2014-12-31,"021032",2840723,811767,4268715,2840723,741157,1400376,867087,2237844,484080,141846,NA,NA,NA,NA,2.37235755881418,1.09526996304427,0.711799097260538,0.421521619405403,0.216315346378032,0.0633851153163491,0.163589120814866,NA
"1639","021148_2014",2014-12-31,"021148",2125189,1640717,1195907,2125189,671736,453635,1082346,570138,-247241,-142386,NA,NA,NA,NA,2.52061231362813,2.44250270939774,0.509744228993118,0.396728998979068,-0.433651151124815,-0.249739536743736,-0.131553126264614,NA
"1640","023450_2014",2014-12-31,"023450",2583844,243623,4371279,2583844,373102,892512,1331608,915441,379707,114679,NA,NA,NA,NA,3.64637401292969,0.652966212992694,0.487295271640237,0.274245043556721,0.414780417307068,0.125271863506223,0.086120690173084,NA
"1641","019550_2014",2014-12-31,"019550",7200083,5403458,5921725,7200083,3118996,3251213,1148679,7408422,2461065,741221,NA,NA,NA,NA,1.77783538970228,1.73243505281828,0.84722754215783,0.562481771817727,0.332198273802437,0.100051130996587,0.645281231745335,NA
"1642","014460_2014",2014-12-31,"014460",13420612,9562894,6096998,13420612,4059614,3375720,6367845,5817927,1936670,831386,NA,NA,NA,NA,2.10614506355733,2.35561656847178,0.538668229978036,0.474801103353714,0.332879735342159,0.142900727355293,0.130560024623715,NA
"1643","023280_2014",2014-12-31,"023280",2318830,801456,3472373,2318830,705400,1448308,176929,823630,208463,17872,NA,NA,NA,NA,1.9844050354087,1.13617238446272,0.924085561157744,0.503929380422099,0.253102728166774,0.0216990639000522,0.101012270458772,NA
"1644","003336_2014",2014-03-31,"003336",442867,271861,385328,442867,572077,52983,NA,509964,27800,-29488,NA,NA,NA,NA,1.05140146545932,0.475217496945341,NA,0.95111147630286,0.0545136519440588,-0.0578236895153383,NA,NA
