"cia_ano","ano","cd_cvm","ativo_total","ativo_circulante","ativo_nao_circulante","passivo_total","passivo_circulante","passivo_nao_circulante","patrimonio_liquido","receitas","resultado_operacional","lucro_liquido","fc_operacional","fc_investimento","fc_financiamento","fc_diferenca","liquidez_geral","liquidez_corrente","prop_capitalterceiros","endividamento_geral","margem_operacional","margem_liquida","roe","fluxocaixa_livre"
"016292_2015","2015-12-31","016292",40388014,24542939,39311207,40388014,11621113,16754687,13835853,32196601,6786678,3130858,NULL,NULL,NULL,NULL,"2.2503029341904015","2.1119267147647562","0.6722266953156276","0.44438461364748344","0.21078864815574788","0.09724187966301163","0.22628586759341834",NULL
"019313_2015","2015-12-31","019313",13872026,4756432,15873167,13872026,4508669,6443526,3426163,13667413,538430,54281,NULL,NULL,NULL,NULL,"1.883604062929851","1.054952581349396","0.7617138897223173","0.5308971347431426","0.039395165712779734","0.003971563601685264","0.015843087442132787",NULL
"023000_2015","2015-12-31","023000",2306651,482610,3776479,2306651,666353,953270,690991,567931,280250,15335,NULL,NULL,NULL,NULL,"2.629679252517407","0.7242557623361792","0.7009491849352596","0.3802745141038377","0.4934578320253693","0.0270015195507905","0.022192763726300344",NULL
"018708_2015","2015-12-31","018708",596641,425355,620130,596641,59121,163982,445631,287208,52275,25956,NULL,NULL,NULL,NULL,"4.686109106556165","7.1946516466230275","0.33361994455194444","0.2133966532279277","0.18201094677028495","0.09037352719979945","0.058245499078834286",NULL
"018287_2015","2015-12-31","018287",110522,109558,52504,110522,33022,7302,74094,17986,11125,6184,NULL,NULL,NULL,NULL,"4.018996131336177","3.3177275755556903","0.35242706567148524","0.24881835346965975","0.6185366396085844","0.34382297342377405","0.08346154884336114",NULL
"016659_2015","2015-12-31","016659",23175407,19074933,17138035,23175407,13601800,3185460,6460794,15457182,1754687,998342,NULL,NULL,NULL,NULL,"2.157169663185058","1.4023829934273404","0.7220931265902943","0.4635703983169786","0.11351920421199672","0.06458758135862022","0.15452311279387643",NULL
"016632_2015","2015-12-31","016632",710682,309793,684036,710682,406299,399163,NULL,397670,-51052,-56113,NULL,NULL,NULL,NULL,"1.2338620568071492","0.7624754183495406",NULL,"0.8104633694528938","-0.1283778006890135","-0.14110443332411296",NULL,NULL
"016993_2015","2015-12-31","016993",1098255,233861,1094226,1098255,70240,310555,760707,198444,45159,59790,NULL,NULL,NULL,NULL,"3.4876692183458293","3.3294561503416857","0.3335911807425655","0.28672443898630134","0.22756545927314506","0.30129406784785634","0.07859793586755479",NULL
"020800_2015","2015-12-31","020800",909304,663869,884024,909304,209648,357044,365363,1122564,55307,9930,NULL,NULL,NULL,NULL,"2.7314537703020334","3.166588758299626","0.60800274661903","0.3661054090948147","0.04926846041740159","0.008845820817343154","0.02717844992514294",NULL
"018414_2015","2015-12-31","018414",342002,173358,264425,342002,308987,205235,NULL,720000,-399265,-244046,NULL,NULL,NULL,NULL,"0.8513501950519425","0.5610527303737698",NULL,"1.1746047699430997","-0.5545347222222222","-0.33895277777777777",NULL,NULL
"023434_2015","2015-12-31","023434",983507,219409,1419148,983507,631626,232804,121191,309887,119583,-7007,NULL,NULL,NULL,NULL,"1.8955346297560243","0.3473717041413748","0.8770409721383777","0.5275556480488625","0.38589227686221106","-0.022611468051257393","-0.057817824755963726",NULL
"017450_2015","2015-12-31","017450",15116936,1286014,26761048,15116936,3129742,10210526,2248773,4148816,-1293009,-1190878,NULL,NULL,NULL,NULL,"2.1024361729464505","0.4109009624435497","0.8557465465643461","0.4756386961315235","-0.31165734995237193","-0.28704044720228616","-0.5295679021404117",NULL
"018660_2015","2015-12-31","018660",40532471,18191454,48013523,40532471,9524873,21446995,10130138,20205869,3923428,875277,NULL,NULL,NULL,NULL,"2.137584242577813","1.9098894021999033","0.7535366522013548","0.4678178197992577","0.19417269309228918","0.043317958757428346","0.08640326518750288",NULL
"017329_2015","2015-12-31","017329",15300673,6839959,20998441,15300673,2988664,6220214,6642136,6512037,4537062,1501303,NULL,NULL,NULL,NULL,"3.022995852480617","2.2886343195488017","0.5809645994887142","0.3307976751537445","0.6967193214657718","0.23054276257951237","0.22602713946236572",NULL
"022551_2015","2015-12-31","022551",3668231,1845710,4555376,3668231,942824,1815328,934525,1183640,121032,-604133,NULL,NULL,NULL,NULL,"2.3207879768772712","1.957640026134252","0.7469247919598708","0.43088813366981793","0.10225406373559529","-0.5104026562130377","-0.6464599662930366",NULL
"017639_2015","2015-12-31","017639",35403652,18133676,44610860,35403652,8658406,10260697,16933044,17138851,6224056,2071145,NULL,NULL,NULL,NULL,"3.3164646336562575","2.094343462295485","0.5276979088588474","0.30152590498079385","0.36315479958370606","0.1208450321436367","0.12231380252717704",NULL
"017671_2015","2015-12-31","017671",101685064,23246148,160672468,101685064,17981713,22026148,68567242,40286815,9635090,3420249,NULL,NULL,NULL,NULL,"4.59706196239784","1.2927660451482015","0.3684809859217909","0.2175302417456208","0.2391623661488256","0.08489747824443307","0.04988167673420494",NULL
"017914_2015","2015-12-31","017914",405371,320843,119558,405371,882231,258964,NULL,367,300939,96071,NULL,NULL,NULL,NULL,"0.3859121359627408","0.363672326182145",NULL,"2.591263416749735","819.9972752043597","261.77384196185284",NULL,NULL
"017892_2015","2015-12-31","017892",2018451,600152,3035996,2018451,253931,403660,1407218,964320,805,-18129,NULL,NULL,NULL,NULL,"5.529497818552869","2.3634451878659952","0.31847546189502274","0.18084824930118357","0.0008347851335656213","-0.01879977600796416","-0.012882865341404103",NULL
"017973_2015","2015-12-31","017973",16638854,2039847,29101085,16638854,1173525,3990486,12459688,5265058,2959831,1396134,NULL,NULL,NULL,NULL,"6.030376774952648","1.7382220233910655","0.2930151610056436","0.16582711782678822","0.5621649372143669","0.26516972842464415","0.11205208348716277",NULL
"018821_2015","2015-12-31","018821",21683494,6001043,31930144,21683494,7467459,10972202,3904312,8478865,3945780,786871,NULL,NULL,NULL,NULL,"2.057043619185841","0.8036258384545533","0.8252633047846952","0.4861345625698452","0.46536653195917144","0.09280381277446922","0.20153896512368888",NULL
"022454_2015","2015-12-31","022454",836384,811934,524807,836384,491346,94056,272091,550979,55799,20888,NULL,NULL,NULL,NULL,"2.283458204789188","1.6524689322799004","0.6826901210855365","0.4379322546402033","0.10127246228985133","0.037910700770809776","0.07676843409006545",NULL
"020575_2015","2015-12-31","020575",122502967,60586193,147799981,122502967,40137467,54277222,29621378,162914526,17057978,5128647,NULL,NULL,NULL,NULL,"2.2071372178115207","1.5094672765473716","0.7611873810865029","0.45307559128179015","0.10470507706599472","0.03148059983306829","0.17314005445661576",NULL
"019771_2015","2015-12-31","019771",10081570,1406893,18264487,10081570,2687121,5918317,2244849,3827963,972215,149342,NULL,NULL,NULL,NULL,"2.285924319017812","0.5235689051590904","0.7931069473093201","0.4374598020067733","0.2539771152437994","0.03901343874013411","0.06652652361027402",NULL
"021431_2015","2015-12-31","021431",15823430,12527895,11530544,15823430,3350320,4598954,8030455,2956649,1251863,559872,NULL,NULL,NULL,NULL,"3.0264951239572317","3.7393129611499796","0.4974598755711064","0.33041520274860725","0.4234060248612534","0.1893603197403547","0.06971859004253184",NULL
"020478_2015","2015-12-31","020478",10958045,5454750,6963474,10958045,6567223,2538754,2384565,1824301,-4928801,-2842482,NULL,NULL,NULL,NULL,"1.3637442747768855","0.8306022195378473","0.7924758466571898","0.7332753057119923","-2.7017476830851925","-1.5581211653120839","-1.1920337671650805",NULL
"018368_2015","2015-12-31","018368",4182588,1123689,6996824,4182588,757069,1645871,1813883,1216220,688448,182647,NULL,NULL,NULL,NULL,"3.3794073093793435","1.4842623327596296","0.5698460665766621","0.2959098766297154","0.5660554833829405","0.15017595500814","0.10069392568318905",NULL
"018376_2015","2015-12-31","018376",7338703,904961,8709083,7338703,422311,1620760,5515001,1287130,1223636,517186,NULL,NULL,NULL,NULL,"4.70568276873393","2.1428781158908956","0.270316424611991","0.21250901285660853","0.9506700954837507","0.4018133366482018","0.0937780428326305",NULL
"019330_2015","2015-12-31","019330",5468390,1326941,8510551,5468390,2707050,1426310,1467135,2452892,1028773,123355,NULL,NULL,NULL,NULL,"2.38002303210947","0.49017971592693155","0.7380347629986278","0.42016400114988656","0.4194122692723528","0.050289617317028225","0.0840788339178058",NULL
"020010_2015","2015-12-31","020010",12585887,5556217,13727848,12585887,3131472,5830122,4229239,7252942,1932846,959848,NULL,NULL,NULL,NULL,"2.151856578193567","1.7743147631529197","0.6793804454957469","0.46471498618159607","0.2664913079409707","0.13233912528185116","0.22695525128752478",NULL
"019879_2015","2015-12-31","019879",14901420,4423677,18015240,14901420,4399371,7378420,3665063,10647304,760012,37836,NULL,NULL,NULL,NULL,"1.905188927193563","1.0055248807159023","0.7626693226524061","0.5248823283227083","0.07138069881352124","0.0035535756281590155","0.010323424181248726",NULL
"019437_2015","2015-12-31","019437",3760054,1272516,6083927,3760054,574593,294204,2891257,89797,686599,174742,NULL,NULL,NULL,NULL,"8.467389965665166","2.2146388835227717","0.23105971350411456","0.11810014704117193","7.64612403532412","1.9459670144882346","0.060438072437005774",NULL
"018775_2015","2015-12-31","018775",29253907,1391323,55768624,29253907,5056204,20950803,3348636,5631971,-887786,-1715551,NULL,NULL,NULL,NULL,"2.1978671747963925","0.2751714527341065","0.8859287122411184","0.4549865485354631","-0.1576332690633528","-0.3046093454671553","-0.5123133717728652",NULL
"020788_2015","2015-12-31","020788",20915949,11472823,23459509,20915949,5406649,14711887,843632,18891833,-530363,-538550,NULL,NULL,NULL,NULL,"1.7363257445770408","2.1219840607370664","0.95975454447269","0.5759287985697605","-0.028073665482857064","-0.02850702734880199","-0.6383707588142697",NULL
"023736_2015","2015-12-31","023736",179746,68663,218837,179746,59027,59142,65202,225265,42337,15582,NULL,NULL,NULL,NULL,"2.43295618986367","1.1632473274941977","0.6444257816121415","0.41102260869565216","0.18794308925043837","0.06917186424877367","0.23898039937425233",NULL
"018953_2015","2015-12-31","018953",16507433,3249565,28113276,16507433,1612495,10393069,4552683,2493509,1560987,245899,NULL,NULL,NULL,NULL,"2.6123588196272993","2.0152403573344415","0.725050423514035","0.38279580603045493","0.6260201988442793","0.09861564566239785","0.054011887056489544",NULL
"019763_2015","2015-12-31","019763",18412340,6013319,25354464,18412340,3924170,8051073,7488447,10107957,4193380,1406372,NULL,NULL,NULL,NULL,"2.619385928118536","1.5323798408325837","0.6152606725651714","0.38176886775836216","0.41485930341808935","0.13913513878224848","0.1878055623549182",NULL
"019062_2015","2015-12-31","019062",4976251,1914167,7834369,4976251,787298,1272677,2916276,89797,535765,40604,NULL,NULL,NULL,NULL,"4.732356460636658","2.431311904767953","0.41396123306481125","0.2113112163713608","5.966401995612325","0.4521754624319298","0.01392323634662837",NULL
"019100_2015","2015-12-31","019100",2621368,1233412,3197991,2621368,1589799,971336,170694,3209384,-393579,-226778,NULL,NULL,NULL,NULL,"1.7302496744607372","0.775828894092901","0.9375165868727509","0.5779512718658176","-0.12263381384091153","-0.07066091187592385","-1.3285645658312535",NULL
"022799_2015","2015-12-31","022799",98204457,69061278,110783514,98204457,14801236,19564925,66082334,75303830,14634168,9799730,NULL,NULL,NULL,NULL,"5.233194129539229","4.6659129007874744","0.3421271866741259","0.1910878853806342","0.19433497605633074","0.13013587755098247","0.14829576086098897",NULL
"018970_2015","2015-12-31","018970",4636779,1185939,7418231,4636779,915933,1793293,2018466,2625821,2219445,803316,NULL,NULL,NULL,NULL,"3.175877538455633","1.2947879375456501","0.5730546744584885","0.3148736019860138","0.8452384987400131","0.30592945977658037","0.3979834190915279",NULL
"019453_2015","2015-12-31","019453",7860983,1891038,13300253,7860983,1727597,5056215,1638454,2900707,1203477,115772,NULL,NULL,NULL,NULL,"2.239344339141474","1.0946059758149616","0.8054616180491093","0.44655928189381666","0.4148909214201917","0.03991164912554077","0.07065929223524127",NULL
"021237_2015","2015-12-31","021237",8492078,1168970,14665357,8492078,1433619,3683930,3577177,1518633,277628,137109,NULL,NULL,NULL,NULL,"3.094123182797077","0.8153979544076913","0.5885808247436435","0.32319333811913825","0.18281441269878898","0.09028448611349812","0.03832882745248558",NULL
"021555_2015","2015-12-31","021555",1902257,641492,2714050,1902257,626194,582334,748629,1125455,230506,42747,NULL,NULL,NULL,NULL,"2.7765529636053117","1.0244301286821655","0.6174915962286112","0.3601588059395472","0.20481138739443158","0.03798197173587571","0.05710037949371451",NULL
"020613_2015","2015-12-31","020613",1205377,1070709,1010302,1205377,845123,358648,37406,1017742,-63274,-101404,NULL,NULL,NULL,NULL,"1.7287432576461803","1.2669268260359734","0.9698624773098438","0.5784548952408228","-0.06217096277838588","-0.09963625358882704","-2.71090199433246",NULL
"023221_2015","2015-12-31","023221",1848588,567459,2608868,1848588,270766,941842,757233,1020261,390641,161065,NULL,NULL,NULL,NULL,"2.6194178168047713","2.0957542675225103","0.6155867402495937","0.38176422011965394","0.3828833994438678","0.15786646750194314","0.2127020349086741",NULL
"021717_2015","2015-12-31","021717",73580,107214,25435,73580,11266,0,62314,75251,57787,19193,NULL,NULL,NULL,NULL,"11.774276584413279","9.51659861530268","0.153112258765969","0.08493090788471831","0.7679233498558159","0.25505308899549506","0.3080046217543409",NULL
"080160_2015","2015-12-31","080160",NULL,350666000,NULL,NULL,NULL,181850000,425804000,208480000,34798000,26732000,NULL,NULL,NULL,NULL,"1.079545002377174","0.06781206096522144","0.9263161774617875","0.9263161774617875","0.16691289332310053","0.12822333077513431","0.06278005843063945",NULL
"080101_2015","2015-12-31","080101",1328610,479836,1717847,1328610,1025593,197343,191918,1929900,-225383,-163257,NULL,NULL,NULL,NULL,"1.7970547927283194","0.46786200763850766","0.864354908704361","0.5564660599367607","-0.11678480750297943","-0.08459350225400279","-0.8506601777842621",NULL
"080047_2015","2015-12-31","080047",3722183,1447639,5368713,3722183,492065,1589765,1694716,1682064,642288,108853,NULL,NULL,NULL,NULL,"3.274211631113011","2.941967016552691","0.5512523877638456","0.30541703245372304","0.3818451616585338","0.06471394667503734","0.06423082097531385",NULL
"020354_2015","2015-12-31","020354",2396399,653714,3410422,2396399,1236401,156815,1022039,931127,-270039,-161500,NULL,NULL,NULL,NULL,"2.9170896687950756","0.5287232863771544","0.5768401266118899","0.34280742573575296","-0.29001307018269257","-0.17344572759677251","-0.15801745334571382",NULL
"022357_2015","2015-12-31","022357",4900842,605204,9026250,4900842,241638,1358526,3308930,331180,603452,204039,NULL,NULL,NULL,NULL,"6.0190417982156825","2.504589509928074","0.32595912809980826","0.16613940117452672","1.8221269400326108","0.6160969865330032","0.06166313581731859",NULL
"021300_2015","2015-12-31","021300",4115208,312503,7717790,4115208,320420,1884600,1912335,494799,627340,144772,NULL,NULL,NULL,NULL,"3.641823203417656","0.9752918045065851","0.5355428424316097","0.27458773920204405","1.2678683667509434","0.2925874951242828","0.075704309129938",NULL
"019569_2015","2015-12-31","019569",10368397,3533898,14628691,10368397,5542008,10019102,NULL,9778007,-3630877,-4291240,NULL,NULL,NULL,NULL,"1.1671782411408955","0.6376566038879771",NULL,"0.8567671712441437","-0.37133098800195175","-0.4388665297539672",NULL,NULL
"023035_2015","2015-12-31","023035",996087,388094,1471126,996087,98866,231982,665239,449183,151127,63818,NULL,NULL,NULL,NULL,"5.619559435148467","3.925454655796735","0.33214769392633375","0.1779498929658674","0.3364486189370479","0.14207572414806438","0.09593243931880122",NULL
"019917_2015","2015-12-31","019917",331768,230494,249228,331768,163565,61077,135736,681735,109121,57381,NULL,NULL,NULL,NULL,"2.135495588536427","1.4091890074282396","0.6233510369667404","0.46827537615535664","0.16006366109998754","0.08416906862637241","0.42273973006424237",NULL
"019909_2015","2015-12-31","019909",20684045,1478714,38557835,20684045,1350512,9515098,9900298,1364003,1878573,66158,NULL,NULL,NULL,NULL,"3.6847032978360166","1.0949284419538663","0.5232427110820292","0.27139227209617894","1.3772499034093033","0.048502825873550134","0.00668242511488038",NULL
